date;RealP1;RealP2;RealP3;AppP1;AppP2;AppP3;Irms1;Irms2;Irms3;Vrms1;Vrms2;Vrms3;PowerF1;PowerF2;PowerF3;Appareil
2019-08-02T07:30:28.258Z;-5.52;38.45;168.51;-5.52;62.47;195.18;0.22;0.24;0.75;260.47;258.95;260.14;0.086;0.608;0.861;Réfrigérateur
2019-08-02T07:30:30.307Z;1.52;31.29;169.84;1.52;64.34;196.99;0.16;0.25;0.76;259.77;260.12;258.89;0.024;0.482;0.858;Réfrigérateur
2019-08-02T07:30:32.360Z;-1.39;37.24;169.14;-1.39;65.44;197.89;0.16;0.25;0.76;258.78;260.16;260.56;0.024;0.565;0.854;Réfrigérateur
2019-08-02T07:30:34.413Z;-0.62;39.68;169.74;-0.62;79.86;195.68;0.18;0.31;0.75;259.32;258.65;260.41;0.000;0.488;0.864;Réfrigérateur
2019-08-02T07:30:36.466Z;-0.13;42.67;164.93;-0.13;69.54;191.62;0.16;0.27;0.74;260.16;259.55;259.30;0.000;0.604;0.856;Réfrigérateur
2019-08-02T07:30:38.520Z;-2.00;35.66;167.58;-2.00;64.96;198.03;0.17;0.25;0.76;258.77;260.48;259.86;0.047;0.539;0.843;Réfrigérateur
2019-08-02T07:30:40.573Z;-2.22;33.44;165.37;-2.22;61.07;193.21;0.18;0.24;0.74;259.70;258.79;260.18;0.042;0.540;0.854;Réfrigérateur
2019-08-02T07:30:42.627Z;-4.74;37.01;167.44;-4.74;66.03;195.06;0.18;0.25;0.75;260.13;259.09;258.85;0.083;0.560;0.856;Réfrigérateur
2019-08-02T07:30:44.679Z;-3.92;35.68;168.64;-3.92;65.57;196.65;0.17;0.25;0.76;259.35;260.22;259.43;0.067;0.534;0.854;Réfrigérateur
2019-08-02T07:30:46.732Z;-2.29;37.99;167.68;-2.29;61.30;196.05;0.18;0.24;0.75;260.16;259.01;260.17;0.042;0.604;0.852;Réfrigérateur
2019-08-02T07:30:48.785Z;-3.05;36.84;161.76;-3.05;58.81;190.37;0.17;0.23;0.74;260.01;260.00;258.55;0.067;0.612;0.846;Réfrigérateur
2019-08-02T07:30:50.839Z;1.62;36.37;170.41;1.62;65.53;195.13;0.17;0.25;0.75;258.69;260.02;260.04;0.023;0.549;0.871;Réfrigérateur
2019-08-02T07:30:52.892Z;1.42;32.19;164.02;1.42;64.60;193.28;0.17;0.25;0.74;260.10;258.87;259.45;0.023;0.495;0.849;Réfrigérateur
2019-08-02T07:30:54.945Z;-0.70;38.54;167.84;-0.70;65.03;194.38;0.19;0.25;0.75;259.48;259.92;258.76;0.000;0.584;0.859;Réfrigérateur
2019-08-02T07:30:56.999Z;-0.23;34.38;169.75;-0.23;66.35;196.60;0.17;0.26;0.76;258.71;259.51;260.02;0.000;0.512;0.860;Réfrigérateur
2019-08-02T07:30:59.053Z;-1.40;36.75;163.65;-1.40;68.11;190.27;0.16;0.26;0.73;260.05;258.81;259.87;0.024;0.529;0.857;Réfrigérateur
2019-08-02T07:31:01.106Z;-5.87;36.58;162.73;-5.87;65.47;190.58;0.25;0.25;0.74;259.67;259.95;258.68;0.078;0.550;0.850;Réfrigérateur
2019-08-02T07:31:03.159Z;-6.92;38.90;170.56;-6.92;66.50;196.48;0.21;0.26;0.75;258.72;259.78;260.42;0.109;0.571;0.865;Réfrigérateur
2019-08-02T07:31:05.212Z;-2.81;35.99;160.53;-2.81;62.20;189.97;0.17;0.24;0.73;260.18;258.56;259.80;0.045;0.563;0.842;Réfrigérateur
2019-08-02T07:31:07.266Z;-5.38;38.98;163.33;-5.38;67.20;191.44;0.19;0.26;0.74;259.76;260.04;258.73;0.100;0.565;0.851;Réfrigérateur
2019-08-02T07:31:09.319Z;-3.82;40.32;168.62;-3.82;67.76;195.50;0.20;0.26;0.75;258.50;259.26;259.81;0.058;0.590;0.859;Réfrigérateur
2019-08-02T07:31:11.372Z;-3.58;37.61;166.51;-3.58;61.75;192.96;0.19;0.24;0.74;259.99;258.29;259.63;0.062;0.599;0.860;Réfrigérateur
2019-08-02T07:31:13.425Z;-0.89;38.32;186.60;-0.89;67.28;213.25;0.19;0.26;0.83;259.15;259.88;258.20;0.000;0.565;0.872;Réfrigérateur
2019-08-02T07:31:15.478Z;0.86;37.58;185.64;0.86;67.69;211.21;0.20;0.26;0.81;258.00;258.92;260.05;0.000;0.547;0.876;Réfrigérateur
2019-08-02T07:31:17.530Z;-3.44;39.96;185.38;-3.44;61.81;210.10;0.18;0.24;0.81;260.12;258.84;258.89;0.063;0.631;0.881;Réfrigérateur
2019-08-02T07:31:19.584Z;-2.06;39.67;181.05;-2.06;64.40;205.35;0.16;0.25;0.79;258.90;259.98;258.56;0.049;0.606;0.881;Réfrigérateur
2019-08-02T07:31:21.637Z;-1.08;39.45;182.81;-1.08;64.76;205.83;0.17;0.25;0.79;258.57;258.88;259.97;0.022;0.602;0.884;Réfrigérateur
2019-08-02T07:31:23.690Z;-2.88;37.56;182.11;-2.88;67.24;206.03;0.22;0.26;0.79;260.21;259.25;259.17;0.035;0.550;0.883;Réfrigérateur
2019-08-02T07:31:25.745Z;1.92;39.25;181.74;1.92;61.41;205.86;0.19;0.24;0.79;258.69;260.24;259.67;0.021;0.635;0.879;Réfrigérateur
2019-08-02T07:31:27.797Z;-3.33;35.87;183.78;-3.33;61.24;208.86;0.17;0.24;0.80;259.48;258.66;259.70;0.067;0.572;0.876;Réfrigérateur
2019-08-02T07:31:29.850Z;-1.03;32.98;186.05;-1.03;62.44;210.55;0.19;0.24;0.81;259.62;260.01;258.56;0.020;0.513;0.883;Réfrigérateur
2019-08-02T07:31:31.904Z;1.22;38.90;185.37;1.22;63.00;208.96;0.18;0.24;0.80;259.26;259.29;260.14;0.022;0.603;0.885;Réfrigérateur
2019-08-02T07:31:33.957Z;-1.55;36.84;183.66;-1.55;63.19;207.61;0.23;0.24;0.80;260.30;259.22;258.89;0.017;0.570;0.881;Réfrigérateur
2019-08-02T07:31:36.009Z;-3.49;35.70;180.28;-3.49;67.18;206.19;0.16;0.26;0.79;258.61;259.52;259.51;0.073;0.521;0.873;Réfrigérateur
2019-08-02T07:31:38.062Z;-5.50;39.21;187.57;-5.50;67.39;211.97;0.18;0.26;0.82;260.04;258.47;259.21;0.106;0.579;0.882;Réfrigérateur
2019-08-02T07:31:40.115Z;-1.39;37.59;168.35;-1.39;62.53;194.16;0.15;0.24;0.75;259.27;260.43;258.98;0.025;0.592;0.865;Réfrigérateur
2019-08-02T07:31:42.168Z;-3.95;35.18;170.25;-3.95;58.63;198.29;0.16;0.23;0.76;259.14;258.57;260.08;0.072;0.597;0.857;Réfrigérateur
2019-08-02T07:31:44.222Z;-4.93;37.93;172.38;-4.93;67.18;200.69;0.19;0.26;0.78;259.98;258.95;258.47;0.080;0.551;0.857;Réfrigérateur
2019-08-02T07:31:46.276Z;-3.88;32.23;166.69;-3.88;64.63;194.92;0.20;0.25;0.75;258.30;260.09;259.48;0.059;0.495;0.852;Réfrigérateur
2019-08-02T07:31:48.330Z;-2.79;34.58;170.73;-2.79;64.51;197.71;0.16;0.25;0.76;259.30;258.88;260.33;0.048;0.527;0.860;Réfrigérateur
2019-08-02T07:31:50.383Z;-4.19;34.98;166.19;-4.19;68.36;192.05;0.16;0.26;0.74;259.80;259.24;258.65;0.095;0.497;0.864;Réfrigérateur
2019-08-02T07:31:52.436Z;-1.34;37.35;171.05;-1.34;66.62;196.60;0.16;0.26;0.76;258.75;260.05;260.00;0.025;0.555;0.870;Réfrigérateur
2019-08-02T07:31:54.490Z;-0.38;34.74;173.25;-0.38;64.48;199.46;0.16;0.25;0.77;260.09;259.24;259.74;0.000;0.527;0.867;Réfrigérateur
2019-08-02T07:31:56.543Z;2.19;37.07;169.17;2.19;59.32;195.52;0.21;0.23;0.76;258.82;259.92;258.85;0.037;0.624;0.864;Réfrigérateur
2019-08-02T07:31:58.595Z;-3.41;33.65;170.91;-3.41;62.97;199.22;0.16;0.24;0.77;258.78;259.16;259.99;0.071;0.524;0.853;Réfrigérateur
2019-08-02T07:32:00.649Z;-0.76;31.65;170.08;-0.76;60.38;197.94;0.21;0.23;0.76;260.06;259.29;259.07;0.000;0.513;0.859;Réfrigérateur
2019-08-02T07:32:02.702Z;-1.82;36.85;171.11;-1.82;62.56;198.35;0.19;0.24;0.77;258.79;260.48;259.07;0.021;0.575;0.862;Réfrigérateur
2019-08-02T07:32:04.756Z;-3.20;36.95;170.98;-3.20;63.56;198.85;0.18;0.25;0.76;258.83;258.66;260.20;0.064;0.566;0.855;Réfrigérateur
2019-08-02T07:32:06.811Z;-4.69;38.80;170.36;-4.69;64.47;197.50;0.18;0.25;0.76;259.60;258.54;258.54;0.088;0.589;0.861;Réfrigérateur
2019-08-02T07:32:08.865Z;-1.81;35.28;169.46;-1.81;65.37;196.39;0.18;0.25;0.76;259.12;259.90;259.10;0.022;0.535;0.861;Réfrigérateur
2019-08-02T07:32:10.917Z;-0.45;36.83;171.39;-0.45;64.23;198.94;0.18;0.25;0.77;258.73;259.13;259.95;0.000;0.560;0.860;Réfrigérateur
2019-08-02T07:32:12.969Z;-0.93;36.86;168.94;-0.93;64.68;198.95;0.19;0.25;0.77;260.19;259.32;259.07;0.000;0.557;0.844;Réfrigérateur
2019-08-02T07:32:15.024Z;-2.12;35.48;172.21;-2.12;62.25;200.16;0.20;0.24;0.77;258.51;260.00;259.49;0.038;0.562;0.859;Réfrigérateur
2019-08-02T07:32:17.078Z;-2.58;37.99;169.53;-2.58;66.32;196.74;0.17;0.26;0.76;259.30;258.44;259.67;0.045;0.558;0.859;Réfrigérateur
2019-08-02T07:32:19.130Z;-2.18;35.77;166.33;-2.18;74.09;192.47;0.17;0.28;0.75;259.37;260.07;258.31;0.045;0.472;0.862;Réfrigérateur
2019-08-02T07:32:21.182Z;-4.05;36.98;172.19;-4.05;61.72;197.61;0.19;0.24;0.76;259.11;259.51;260.04;0.082;0.583;0.870;Réfrigérateur
2019-08-02T07:32:23.236Z;-4.74;37.01;168.01;-4.74;62.91;195.49;0.17;0.24;0.76;260.10;259.72;258.63;0.090;0.588;0.859;Réfrigérateur
2019-08-02T07:32:25.289Z;-0.84;37.57;173.50;-0.84;61.79;198.66;0.19;0.24;0.77;258.66;259.65;259.67;0.000;0.599;0.871;Réfrigérateur
2019-08-02T07:32:27.343Z;0.21;37.18;172.46;0.21;64.27;200.47;0.15;0.25;0.77;260.16;258.85;259.25;0.000;0.576;0.858;Réfrigérateur
2019-08-02T07:32:29.395Z;-2.31;36.36;171.12;-2.31;68.13;198.92;0.17;0.26;0.77;259.34;260.40;259.48;0.046;0.528;0.860;Réfrigérateur
2019-08-02T07:32:31.453Z;-5.11;33.97;170.40;-5.11;63.74;197.05;0.19;0.25;0.76;259.09;258.95;260.24;0.103;0.518;0.863;Réfrigérateur
2019-08-02T07:32:33.506Z;-2.05;36.50;165.09;-2.05;65.00;191.76;0.18;0.25;0.74;259.46;259.40;258.37;0.043;0.554;0.860;Réfrigérateur
2019-08-02T07:32:35.555Z;-4.09;34.36;172.37;-4.09;65.33;199.62;0.18;0.25;0.77;258.55;259.90;259.44;0.085;0.520;0.862;Réfrigérateur
2019-08-02T07:32:37.609Z;-0.04;36.22;174.09;-0.04;64.80;200.39;0.16;0.25;0.77;259.59;258.47;259.76;0.000;0.556;0.868;Réfrigérateur
2019-08-02T07:32:39.663Z;-2.38;38.92;171.50;-2.38;66.69;197.93;0.17;0.26;0.77;259.66;259.29;258.60;0.045;0.570;0.864;Réfrigérateur
2019-08-02T07:32:41.717Z;-3.80;38.29;172.49;-3.80;64.35;199.44;0.19;0.25;0.77;258.69;260.14;260.03;0.060;0.590;0.862;Réfrigérateur
2019-08-02T07:32:43.774Z;-0.08;35.06;172.49;-0.08;64.25;201.20;0.15;0.25;0.77;259.44;258.91;259.74;0.000;0.545;0.855;Réfrigérateur
2019-08-02T07:32:45.827Z;-2.76;34.88;171.87;-2.76;62.75;198.79;0.19;0.24;0.77;259.68;259.57;258.49;0.041;0.542;0.860;Réfrigérateur
2019-08-02T07:32:47.881Z;-3.99;34.38;170.06;-3.99;67.16;195.71;0.15;0.26;0.75;258.98;260.44;259.32;0.077;0.506;0.869;Réfrigérateur
2019-08-02T07:32:49.930Z;-2.48;33.77;174.06;-2.48;59.35;199.11;0.18;0.23;0.77;259.33;258.84;259.99;0.043;0.556;0.874;Réfrigérateur
2019-08-02T07:32:51.987Z;-2.52;37.81;168.76;-2.52;63.97;193.49;0.21;0.25;0.75;260.11;259.44;258.87;0.036;0.578;0.868;Réfrigérateur
2019-08-02T07:32:54.040Z;-1.19;40.90;170.63;-1.19;70.21;196.77;0.18;0.27;0.76;258.84;260.29;259.56;0.021;0.570;0.864;Réfrigérateur
2019-08-02T07:32:56.090Z;-1.97;33.99;173.67;-1.97;62.31;200.33;0.20;0.24;0.77;258.98;259.04;260.15;0.020;0.530;0.864;Réfrigérateur
2019-08-02T07:32:58.142Z;-0.21;39.04;169.19;-0.21;63.59;195.90;0.15;0.25;0.76;259.81;258.92;259.02;0.000;0.613;0.863;Réfrigérateur
2019-08-02T07:33:00.196Z;-0.34;38.97;173.29;-0.34;64.50;199.61;0.20;0.25;0.77;259.00;260.44;259.23;0.000;0.589;0.867;Réfrigérateur
2019-08-02T07:33:02.250Z;0.81;37.64;168.88;0.81;64.13;196.16;0.19;0.25;0.75;258.86;258.93;260.30;0.000;0.577;0.856;Réfrigérateur
2019-08-02T07:33:04.303Z;-1.72;34.76;170.41;-1.72;58.78;197.91;0.18;0.23;0.76;260.28;258.88;259.14;0.022;0.578;0.859;Réfrigérateur
2019-08-02T07:33:06.356Z;-5.51;37.98;167.82;-5.51;63.04;197.04;0.15;0.24;0.76;259.53;260.23;258.89;0.125;0.587;0.848;Réfrigérateur
2019-08-02T07:33:08.409Z;-0.84;39.44;173.37;-0.84;68.46;201.17;0.17;0.26;0.77;258.32;259.59;260.26;0.000;0.570;0.860;Réfrigérateur
2019-08-02T07:33:10.464Z;-2.55;35.43;168.93;-2.55;64.16;196.10;0.16;0.25;0.75;259.78;258.53;259.76;0.048;0.546;0.857;Réfrigérateur
2019-08-02T07:33:12.517Z;1.45;36.77;175.70;1.45;81.90;204.14;0.22;0.32;0.79;260.26;259.42;258.70;0.017;0.440;0.857;Réfrigérateur
2019-08-02T07:33:14.570Z;-0.70;37.12;171.37;-0.70;60.32;199.44;0.14;0.23;0.77;259.20;260.24;258.64;0.000;0.613;0.857;Réfrigérateur
2019-08-02T07:33:16.624Z;0.23;35.65;172.68;0.23;59.74;201.42;0.17;0.23;0.77;258.92;259.67;260.23;0.000;0.586;0.854;Réfrigérateur
2019-08-02T07:33:18.676Z;-1.93;35.78;167.68;-1.93;65.64;196.19;0.17;0.25;0.76;260.45;258.89;259.05;0.023;0.533;0.851;Réfrigérateur
2019-08-02T07:33:20.729Z;-2.64;40.01;168.31;-2.64;63.73;194.05;0.15;0.24;0.75;258.89;260.33;258.88;0.051;0.628;0.866;Réfrigérateur
2019-08-02T07:33:22.782Z;-2.97;40.37;171.36;-2.97;66.60;198.98;0.18;0.26;0.76;258.64;259.49;260.11;0.042;0.601;0.859;Réfrigérateur
2019-08-02T07:33:24.838Z;-0.75;37.36;174.28;-0.75;62.45;201.79;0.18;0.24;0.78;259.95;258.88;259.50;0.000;0.593;0.862;Réfrigérateur
2019-08-02T07:33:26.888Z;-0.74;35.43;170.45;-0.74;66.63;197.37;0.17;0.26;0.76;259.20;260.18;259.23;0.000;0.525;0.861;Réfrigérateur
2019-08-02T07:33:28.942Z;0.47;39.86;170.06;0.47;77.31;197.58;0.16;0.30;0.76;259.11;258.95;260.15;0.000;0.504;0.860;Réfrigérateur
2019-08-02T07:33:30.996Z;-1.16;35.23;168.53;-1.16;65.15;195.95;0.16;0.25;0.76;260.18;259.28;258.97;0.024;0.537;0.857;Réfrigérateur
2019-08-02T07:33:33.049Z;-4.26;31.76;171.64;-4.26;58.14;199.60;0.17;0.22;0.77;258.95;260.35;258.61;0.092;0.533;0.857;Réfrigérateur
2019-08-02T07:33:35.107Z;-3.04;38.91;173.04;-3.04;64.15;199.97;0.17;0.25;0.77;258.50;259.64;259.50;0.067;0.592;0.865;Réfrigérateur
2019-08-02T07:33:37.158Z;-1.18;37.44;166.01;-1.18;60.71;194.17;0.18;0.23;0.75;259.74;258.64;259.23;0.022;0.609;0.855;Réfrigérateur
2019-08-02T07:33:39.213Z;-1.54;33.31;167.45;-1.54;63.06;196.46;0.17;0.24;0.76;259.87;260.14;258.46;0.023;0.523;0.850;Réfrigérateur
2019-08-02T07:33:41.266Z;-3.05;34.33;167.50;-3.05;63.67;197.62;0.13;0.25;0.76;258.70;259.26;259.37;0.086;0.534;0.845;Réfrigérateur
2019-08-02T07:33:43.316Z;-3.13;37.78;167.27;-3.13;66.71;193.70;0.19;0.26;0.75;259.57;258.24;259.26;0.062;0.555;0.862;Réfrigérateur
2019-08-02T07:33:45.367Z;-1.06;32.39;167.43;-1.06;64.30;193.10;0.19;0.25;0.75;259.30;260.11;258.20;0.020;0.498;0.865;Réfrigérateur
2019-08-02T07:33:47.420Z;-5.25;34.58;171.12;-5.25;62.06;197.32;0.24;0.24;0.76;258.87;259.70;260.27;0.081;0.548;0.867;Réfrigérateur
2019-08-02T07:33:49.473Z;-2.37;36.75;167.19;-2.37;65.20;193.58;0.18;0.25;0.74;260.16;258.80;259.85;0.043;0.552;0.863;Réfrigérateur
2019-08-02T07:33:51.527Z;-4.60;33.87;164.93;-4.60;64.97;192.14;0.16;0.25;0.74;259.98;259.88;258.78;0.095;0.508;0.854;Réfrigérateur
2019-08-02T07:33:53.581Z;0.45;38.82;170.18;0.45;66.27;195.62;0.23;0.25;0.75;258.60;260.41;259.47;0.000;0.573;0.869;Réfrigérateur
2019-08-02T07:33:55.634Z;-4.27;38.12;174.31;-4.27;67.77;201.90;0.17;0.26;0.78;258.59;259.28;260.29;0.094;0.561;0.862;Réfrigérateur
2019-08-02T07:33:57.688Z;-5.12;38.44;170.40;-5.12;64.61;198.36;0.20;0.25;0.76;259.99;258.60;259.50;0.094;0.588;0.857;Réfrigérateur
2019-08-02T07:33:59.741Z;-4.66;39.00;168.52;-4.66;67.80;194.63;0.17;0.26;0.75;259.99;259.68;258.39;0.090;0.575;0.863;Réfrigérateur
2019-08-02T07:34:01.794Z;-2.12;34.60;171.06;-2.12;62.90;197.48;0.16;0.24;0.76;258.83;260.20;259.61;0.048;0.541;0.866;Réfrigérateur
2019-08-02T07:34:03.848Z;-1.47;36.93;171.89;-1.47;64.25;200.77;0.18;0.25;0.77;259.36;258.89;260.30;0.021;0.560;0.852;Réfrigérateur
2019-08-02T07:34:05.900Z;-1.29;37.63;163.53;-1.29;73.76;190.94;0.17;0.29;0.74;259.97;258.59;258.86;0.023;0.502;0.854;Réfrigérateur
2019-08-02T07:34:07.954Z;-2.38;40.47;164.68;-2.38;68.24;192.80;0.18;0.26;0.75;259.62;259.83;258.29;0.042;0.586;0.851;Réfrigérateur
2019-08-02T07:34:10.006Z;-2.88;33.48;169.54;-2.88;61.88;195.46;0.15;0.24;0.75;258.38;259.28;259.53;0.052;0.533;0.865;Réfrigérateur
2019-08-02T07:34:12.060Z;0.48;32.90;170.84;0.48;58.46;200.37;0.23;0.23;0.77;259.78;258.85;259.77;0.000;0.547;0.848;Réfrigérateur
2019-08-02T07:34:14.113Z;-2.60;41.63;167.37;-2.60;63.82;193.52;0.18;0.25;0.75;259.44;259.85;258.46;0.044;0.642;0.863;Réfrigérateur
2019-08-02T07:34:16.166Z;-3.56;38.11;169.64;-3.56;63.39;195.54;0.15;0.24;0.75;258.59;259.66;259.67;0.076;0.599;0.864;Réfrigérateur
2019-08-02T07:34:18.219Z;-5.84;41.79;168.45;-5.84;92.34;196.15;0.20;0.36;0.75;259.73;258.60;259.90;0.097;0.444;0.857;Réfrigérateur
2019-08-02T07:34:20.272Z;-1.91;35.44;170.75;-1.91;64.36;197.03;0.17;0.25;0.76;259.59;260.00;258.97;0.022;0.544;0.863;Réfrigérateur
2019-08-02T07:34:22.327Z;-3.58;35.83;168.07;-3.58;63.11;196.62;0.15;0.24;0.76;258.79;259.74;259.56;0.075;0.555;0.854;Réfrigérateur
2019-08-02T07:34:24.379Z;-2.86;38.94;166.82;-2.86;63.90;192.70;0.16;0.25;0.74;259.75;258.23;259.61;0.048;0.595;0.861;Réfrigérateur
2019-08-02T07:34:26.433Z;-1.11;39.83;165.45;-1.11;64.86;190.98;0.18;0.25;0.74;260.03;259.26;258.52;0.021;0.601;0.864;Réfrigérateur
2019-08-02T07:34:28.487Z;0.72;35.50;167.96;0.72;64.57;193.48;0.18;0.25;0.75;258.67;259.71;259.27;0.000;0.542;0.863;Réfrigérateur
